,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 7)","(0, 7)"
2,"(2, 0)","(4, 0)"
3,"(2, 0)","(6, 0)"
4,"(2, 5)","(2, 3)"
5,"(2, 4)","(4, 4)"
6,"(2, 4)","(5, 4)"
7,"(6, 4)","(2, 4)"
8,"(2, 5)","(5, 5)"
9,"(6, 5)","(2, 5)"
10,"(6, 7)","(2, 7)"
11,"(7, 3)","(3, 3)"
12,"(6, 4)","(3, 4)"
13,"(6, 5)","(3, 5)"
14,"(3, 6)","(4, 6)"
15,"(6, 6)","(3, 6)"
16,"(3, 6)","(3, 7)"
17,"(7, 5)","(4, 5)"
18,"(7, 7)","(4, 7)"
19,"(5, 5)","(5, 7)"
20,"(7, 6)","(5, 6)"
21,"(6, 0)","(7, 0)"
22,"(6, 1)","(6, 0)"
23,"(6, 0)","(6, 1)"
24,"(6, 0)","(6, 2)"
25,"(6, 1)","(7, 1)"
26,"(6, 2)","(7, 2)"
27,"(6, 2)","(6, 4)"
28,"(6, 2)","(6, 5)"
29,"(6, 2)","(6, 6)"
30,"(6, 5)","(6, 3)"
31,"(6, 5)","(6, 7)"
32,"(6, 7)","(7, 7)"
33,"(7, 1)","(7, 3)"
34,"(7, 2)","(7, 4)"
35,"(7, 2)","(7, 5)"
36,"(7, 2)","(7, 6)"
