,0,1
0,"(2, 3)","(0, 3)"
1,"(0, 3)","(0, 5)"
2,"(0, 3)","(0, 6)"
3,"(0, 6)","(1, 6)"
4,"(2, 7)","(0, 7)"
5,"(1, 4)","(3, 4)"
6,"(3, 5)","(1, 5)"
7,"(2, 2)","(2, 0)"
8,"(2, 2)","(4, 2)"
9,"(6, 2)","(2, 2)"
10,"(2, 2)","(2, 4)"
11,"(6, 3)","(2, 3)"
12,"(2, 3)","(2, 5)"
13,"(2, 3)","(2, 7)"
14,"(2, 6)","(5, 6)"
15,"(2, 7)","(2, 6)"
16,"(2, 7)","(5, 7)"
17,"(3, 3)","(6, 3)"
18,"(3, 3)","(7, 3)"
19,"(3, 4)","(3, 3)"
20,"(3, 3)","(3, 5)"
21,"(3, 3)","(3, 7)"
22,"(3, 5)","(5, 5)"
23,"(3, 5)","(7, 5)"
24,"(3, 7)","(7, 7)"
25,"(6, 0)","(7, 0)"
26,"(6, 0)","(6, 1)"
27,"(6, 2)","(6, 0)"
28,"(6, 5)","(6, 2)"
29,"(6, 3)","(6, 5)"
30,"(6, 3)","(6, 6)"
31,"(6, 5)","(6, 7)"
32,"(7, 3)","(7, 6)"
