,0,1
0,"(1, 0)","(0, 0)"
1,"(1, 1)","(0, 1)"
2,"(1, 2)","(0, 2)"
3,"(0, 2)","(0, 6)"
4,"(1, 4)","(0, 4)"
5,"(1, 2)","(1, 0)"
6,"(3, 1)","(1, 1)"
7,"(3, 2)","(1, 2)"
8,"(1, 2)","(1, 4)"
9,"(3, 3)","(1, 3)"
10,"(1, 7)","(1, 6)"
11,"(3, 7)","(1, 7)"
12,"(6, 1)","(2, 1)"
13,"(3, 2)","(3, 0)"
14,"(3, 1)","(4, 1)"
15,"(3, 1)","(5, 1)"
16,"(3, 1)","(6, 1)"
17,"(3, 1)","(7, 1)"
18,"(3, 3)","(3, 1)"
19,"(3, 2)","(4, 2)"
20,"(3, 2)","(6, 2)"
21,"(3, 2)","(7, 2)"
22,"(3, 5)","(3, 2)"
23,"(3, 2)","(3, 6)"
24,"(3, 5)","(3, 3)"
25,"(3, 4)","(6, 4)"
26,"(3, 4)","(7, 4)"
27,"(3, 7)","(3, 4)"
28,"(5, 5)","(3, 5)"
29,"(3, 5)","(3, 7)"
30,"(3, 6)","(4, 6)"
31,"(3, 6)","(6, 6)"
32,"(3, 7)","(4, 7)"
33,"(3, 7)","(6, 7)"
34,"(4, 2)","(4, 0)"
35,"(4, 2)","(4, 4)"
36,"(6, 2)","(6, 0)"
37,"(7, 2)","(7, 0)"
