,0,1
0,N28,N3
1,N51,N5
2,N35,N8
3,N22,N14
4,N59,N15
5,N7,N16
6,N19,N17
7,N17,N19
8,N6,N17
9,N44,N18
10,N45,N19
11,N58,N21
12,N22,N41
13,N24,N48
14,N24,N26
15,N28,N32
16,N30,N28
17,N30,N29
18,N35,N12
19,N35,N11
20,N37,N54
21,N46,N37
22,N7,N40
23,N40,N30
24,N45,N42
25,N43,N1
26,N56,N44
27,N28,N46
28,N45,N47
29,N48,N61
30,N4,N49
31,N28,N53
32,N53,N22
33,N53,N36
34,N55,N56
35,N55,N51
36,N55,N24
37,N28,N55
38,N30,N58
39,N58,N20
40,N59,N45
41,N59,N4
42,N59,N57
43,N59,N35
44,N59,N60
45,N16,N62
46,N63,N6
47,N30,N63
48,N63,N59
49,N46,N65
50,N65,N43
