,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(2, 2)"
2,"(0, 2)","(0, 4)"
3,"(0, 4)","(1, 4)"
4,"(0, 4)","(0, 7)"
5,"(1, 7)","(1, 3)"
6,"(1, 4)","(1, 7)"
7,"(3, 5)","(1, 5)"
8,"(3, 6)","(1, 6)"
9,"(2, 2)","(5, 2)"
10,"(2, 2)","(6, 2)"
11,"(2, 2)","(2, 4)"
12,"(2, 4)","(4, 4)"
13,"(2, 4)","(5, 4)"
14,"(3, 2)","(3, 0)"
15,"(3, 3)","(3, 1)"
16,"(6, 2)","(3, 2)"
17,"(3, 5)","(3, 3)"
18,"(6, 4)","(3, 4)"
19,"(3, 5)","(4, 5)"
20,"(6, 5)","(3, 5)"
21,"(3, 6)","(4, 6)"
22,"(3, 6)","(5, 6)"
23,"(6, 6)","(3, 6)"
24,"(3, 7)","(5, 7)"
25,"(6, 7)","(3, 7)"
26,"(4, 4)","(4, 7)"
27,"(5, 2)","(5, 0)"
28,"(7, 3)","(5, 3)"
29,"(6, 3)","(6, 1)"
30,"(6, 2)","(7, 2)"
31,"(6, 2)","(6, 4)"
32,"(6, 2)","(6, 5)"
33,"(6, 2)","(6, 6)"
34,"(6, 4)","(6, 3)"
35,"(6, 4)","(7, 4)"
36,"(6, 4)","(6, 7)"
37,"(6, 5)","(7, 5)"
38,"(6, 6)","(7, 6)"
39,"(6, 7)","(7, 7)"
40,"(7, 0)","(7, 1)"
41,"(7, 2)","(7, 0)"
42,"(7, 4)","(7, 3)"
