,0,1
0,"(0, 1)","(0, 0)"
1,"(0, 0)","(1, 0)"
2,"(2, 1)","(2, 0)"
3,"(2, 0)","(2, 2)"
4,"(2, 0)","(5, 0)"
5,"(3, 1)","(3, 0)"
6,"(3, 0)","(7, 0)"
7,"(6, 1)","(6, 0)"
8,"(0, 1)","(0, 3)"
9,"(2, 1)","(0, 1)"
10,"(3, 1)","(1, 1)"
11,"(4, 1)","(2, 1)"
12,"(2, 1)","(5, 1)"
13,"(2, 1)","(6, 1)"
14,"(3, 1)","(3, 3)"
15,"(4, 1)","(3, 1)"
16,"(4, 1)","(4, 3)"
17,"(4, 5)","(4, 2)"
18,"(7, 4)","(7, 2)"
19,"(0, 3)","(0, 6)"
20,"(0, 3)","(0, 7)"
21,"(4, 3)","(4, 4)"
22,"(4, 3)","(4, 5)"
23,"(4, 3)","(4, 7)"
24,"(4, 4)","(2, 4)"
25,"(7, 7)","(7, 4)"
26,"(2, 5)","(0, 5)"
27,"(2, 7)","(2, 5)"
28,"(3, 7)","(3, 5)"
29,"(0, 6)","(1, 6)"
30,"(3, 7)","(3, 6)"
31,"(4, 7)","(2, 7)"
32,"(4, 7)","(3, 7)"
33,"(4, 7)","(7, 7)"
34,"(7, 7)","(5, 7)"
35,"(7, 7)","(6, 7)"
