,0,1
0,"(0, 0)","(1, 0)"
1,"(0, 2)","(0, 0)"
2,"(0, 1)","(1, 1)"
3,"(0, 3)","(0, 1)"
4,"(0, 4)","(0, 2)"
5,"(0, 4)","(0, 3)"
6,"(0, 3)","(0, 5)"
7,"(0, 3)","(0, 6)"
8,"(0, 4)","(1, 4)"
9,"(2, 4)","(0, 4)"
10,"(0, 4)","(0, 7)"
11,"(0, 6)","(1, 6)"
12,"(2, 0)","(4, 0)"
13,"(2, 0)","(5, 0)"
14,"(2, 0)","(6, 0)"
15,"(2, 2)","(2, 0)"
16,"(2, 4)","(2, 2)"
17,"(2, 4)","(4, 4)"
18,"(5, 4)","(2, 4)"
19,"(2, 4)","(6, 4)"
20,"(6, 7)","(2, 7)"
21,"(5, 4)","(7, 4)"
22,"(6, 3)","(6, 1)"
23,"(6, 2)","(7, 2)"
24,"(6, 4)","(6, 2)"
25,"(6, 2)","(6, 6)"
26,"(6, 4)","(6, 3)"
27,"(6, 4)","(6, 7)"
