,0,1
0,"(2, 0)","(0, 0)"
1,"(6, 0)","(2, 0)"
2,"(6, 1)","(6, 0)"
3,"(6, 0)","(6, 2)"
4,"(6, 1)","(2, 1)"
5,"(6, 1)","(6, 3)"
6,"(7, 1)","(6, 1)"
7,"(7, 1)","(7, 3)"
8,"(6, 2)","(2, 2)"
9,"(6, 2)","(3, 2)"
10,"(7, 4)","(7, 2)"
11,"(6, 3)","(2, 3)"
12,"(5, 3)","(5, 6)"
13,"(7, 3)","(5, 3)"
14,"(6, 3)","(6, 4)"
15,"(6, 3)","(6, 5)"
16,"(6, 3)","(6, 6)"
17,"(6, 3)","(6, 7)"
18,"(7, 3)","(7, 4)"
19,"(7, 3)","(7, 5)"
20,"(7, 3)","(7, 6)"
21,"(7, 3)","(7, 7)"
22,"(6, 4)","(2, 4)"
23,"(7, 4)","(3, 4)"
24,"(7, 4)","(4, 4)"
25,"(7, 4)","(5, 4)"
26,"(6, 5)","(2, 5)"
27,"(7, 5)","(3, 5)"
28,"(7, 5)","(4, 5)"
29,"(7, 5)","(5, 5)"
30,"(6, 6)","(2, 6)"
31,"(7, 6)","(4, 6)"
32,"(6, 7)","(2, 7)"
33,"(7, 7)","(4, 7)"
34,"(7, 7)","(5, 7)"
