,0,1
0,N31,N1
1,N35,N8
2,N30,N9
3,N10,N42
4,N28,N10
5,N10,N47
6,N13,N23
7,N13,N62
8,N14,N41
9,N17,N19
10,N6,N17
11,N64,N18
12,N58,N21
13,N25,N61
14,N27,N49
15,N27,N17
16,N28,N30
17,N28,N31
18,N31,N32
19,N31,N14
20,N33,N38
21,N30,N33
22,N55,N34
23,N34,N64
24,N35,N12
25,N35,N11
26,N50,N36
27,N39,N2
28,N28,N39
29,N40,N7
30,N40,N50
31,N40,N13
32,N40,N16
33,N30,N40
34,N1,N43
35,N30,N52
36,N2,N54
37,N51,N55
38,N55,N28
39,N30,N58
40,N58,N20
41,N59,N57
42,N59,N35
43,N59,N60
44,N63,N25
45,N63,N27
46,N63,N6
47,N30,N63
48,N63,N59
