,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(1, 1)"
2,"(0, 1)","(2, 1)"
3,"(1, 1)","(1, 3)"
4,"(1, 3)","(1, 5)"
5,"(2, 1)","(4, 1)"
6,"(2, 1)","(5, 1)"
7,"(2, 1)","(6, 1)"
8,"(2, 1)","(2, 3)"
9,"(2, 3)","(2, 5)"
10,"(2, 5)","(5, 5)"
11,"(2, 5)","(6, 5)"
12,"(4, 1)","(3, 1)"
13,"(6, 3)","(3, 3)"
14,"(3, 7)","(4, 7)"
15,"(3, 7)","(5, 7)"
16,"(6, 7)","(3, 7)"
17,"(4, 1)","(4, 3)"
18,"(7, 3)","(5, 3)"
19,"(6, 1)","(7, 1)"
20,"(6, 1)","(6, 3)"
21,"(6, 3)","(7, 3)"
22,"(6, 3)","(6, 7)"
23,"(7, 3)","(7, 6)"
24,"(7, 3)","(7, 7)"
