,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(2, 2)"
2,"(2, 0)","(6, 0)"
3,"(6, 0)","(7, 0)"
4,"(7, 0)","(7, 1)"
5,"(2, 2)","(2, 4)"
6,"(2, 2)","(6, 2)"
7,"(6, 2)","(6, 5)"
8,"(6, 2)","(6, 6)"
9,"(7, 4)","(7, 2)"
10,"(7, 2)","(7, 6)"
11,"(0, 4)","(0, 3)"
12,"(0, 3)","(1, 3)"
13,"(5, 3)","(3, 3)"
14,"(4, 4)","(4, 3)"
15,"(5, 4)","(5, 3)"
16,"(6, 6)","(6, 3)"
17,"(7, 4)","(7, 3)"
18,"(0, 4)","(0, 7)"
19,"(2, 4)","(0, 4)"
20,"(2, 4)","(2, 7)"
21,"(2, 4)","(4, 4)"
22,"(2, 4)","(5, 4)"
23,"(2, 4)","(6, 4)"
24,"(7, 4)","(3, 4)"
25,"(4, 4)","(4, 7)"
26,"(5, 4)","(5, 7)"
27,"(5, 4)","(7, 4)"
28,"(6, 4)","(6, 7)"
29,"(6, 5)","(3, 5)"
30,"(5, 7)","(5, 5)"
31,"(6, 5)","(7, 5)"
32,"(6, 6)","(3, 6)"
33,"(5, 7)","(5, 6)"
34,"(3, 7)","(1, 7)"
35,"(5, 7)","(3, 7)"
36,"(5, 7)","(7, 7)"
