,0,1
0,"(0, 1)","(0, 0)"
1,"(0, 1)","(1, 1)"
2,"(0, 3)","(0, 1)"
3,"(0, 3)","(1, 3)"
4,"(0, 3)","(0, 4)"
5,"(0, 3)","(0, 5)"
6,"(0, 6)","(0, 3)"
7,"(0, 4)","(1, 4)"
8,"(0, 5)","(2, 5)"
9,"(0, 6)","(2, 6)"
10,"(0, 7)","(0, 6)"
11,"(1, 1)","(1, 0)"
12,"(1, 3)","(1, 5)"
13,"(2, 6)","(2, 3)"
14,"(2, 7)","(2, 4)"
15,"(2, 6)","(4, 6)"
16,"(2, 6)","(5, 6)"
17,"(2, 6)","(6, 6)"
18,"(2, 6)","(2, 7)"
19,"(2, 7)","(6, 7)"
20,"(3, 3)","(3, 1)"
21,"(3, 6)","(3, 2)"
22,"(4, 3)","(3, 3)"
23,"(3, 3)","(6, 3)"
24,"(3, 7)","(3, 4)"
25,"(3, 7)","(3, 5)"
26,"(5, 6)","(3, 6)"
27,"(5, 7)","(3, 7)"
28,"(4, 2)","(4, 0)"
29,"(4, 1)","(7, 1)"
30,"(4, 3)","(4, 1)"
31,"(4, 2)","(4, 4)"
32,"(4, 6)","(4, 2)"
33,"(4, 3)","(4, 5)"
34,"(4, 6)","(4, 3)"
35,"(4, 6)","(7, 6)"
36,"(4, 6)","(4, 7)"
37,"(4, 7)","(7, 7)"
38,"(5, 3)","(5, 1)"
39,"(5, 3)","(5, 5)"
40,"(5, 6)","(5, 3)"
41,"(5, 7)","(5, 4)"
42,"(5, 6)","(5, 7)"
43,"(7, 7)","(7, 4)"
44,"(7, 7)","(7, 5)"
