,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(4, 0)"
2,"(2, 0)","(2, 2)"
3,"(2, 2)","(4, 2)"
4,"(2, 2)","(6, 2)"
5,"(2, 2)","(2, 4)"
6,"(2, 2)","(2, 6)"
7,"(2, 4)","(4, 4)"
8,"(2, 4)","(5, 4)"
9,"(2, 4)","(6, 4)"
10,"(4, 2)","(3, 2)"
11,"(3, 2)","(3, 6)"
12,"(4, 3)","(3, 3)"
13,"(7, 4)","(3, 4)"
14,"(5, 7)","(3, 7)"
15,"(4, 2)","(4, 6)"
16,"(4, 4)","(4, 3)"
17,"(4, 4)","(4, 7)"
18,"(4, 6)","(7, 6)"
19,"(4, 7)","(7, 7)"
20,"(5, 4)","(5, 3)"
21,"(5, 3)","(5, 6)"
22,"(5, 4)","(7, 4)"
23,"(5, 4)","(5, 7)"
24,"(6, 2)","(6, 6)"
25,"(6, 4)","(6, 7)"
26,"(7, 4)","(7, 3)"
