,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(1, 0)","(1, 1)"
3,"(1, 1)","(1, 3)"
4,"(3, 2)","(1, 2)"
5,"(1, 2)","(1, 5)"
6,"(3, 4)","(1, 4)"
7,"(1, 4)","(1, 7)"
8,"(3, 0)","(7, 0)"
9,"(3, 0)","(3, 1)"
10,"(3, 0)","(3, 2)"
11,"(3, 1)","(5, 1)"
12,"(3, 1)","(6, 1)"
13,"(3, 1)","(7, 1)"
14,"(3, 2)","(5, 2)"
15,"(3, 2)","(7, 2)"
16,"(3, 2)","(3, 4)"
17,"(3, 2)","(3, 5)"
18,"(3, 2)","(3, 6)"
19,"(3, 3)","(6, 3)"
20,"(3, 3)","(7, 3)"
21,"(3, 4)","(3, 3)"
22,"(3, 4)","(4, 4)"
23,"(3, 4)","(6, 4)"
24,"(3, 4)","(7, 4)"
25,"(3, 6)","(3, 7)"
26,"(3, 7)","(5, 7)"
27,"(3, 7)","(6, 7)"
28,"(7, 1)","(4, 1)"
29,"(4, 4)","(4, 2)"
30,"(4, 4)","(4, 7)"
31,"(7, 4)","(5, 4)"
32,"(7, 2)","(6, 2)"
33,"(7, 0)","(7, 1)"
34,"(7, 2)","(7, 5)"
35,"(7, 2)","(7, 6)"
36,"(7, 4)","(7, 7)"
