,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(3, 0)","(3, 1)"
3,"(3, 0)","(3, 2)"
4,"(3, 0)","(7, 0)"
5,"(7, 0)","(7, 2)"
6,"(3, 1)","(5, 1)"
7,"(3, 1)","(6, 1)"
8,"(3, 1)","(7, 1)"
9,"(5, 1)","(5, 3)"
10,"(3, 2)","(3, 4)"
11,"(3, 2)","(3, 5)"
12,"(3, 2)","(3, 6)"
13,"(3, 2)","(6, 2)"
14,"(5, 6)","(5, 2)"
15,"(7, 2)","(7, 6)"
16,"(5, 3)","(2, 3)"
17,"(3, 7)","(3, 3)"
18,"(4, 4)","(4, 3)"
19,"(7, 6)","(7, 3)"
20,"(3, 4)","(4, 4)"
21,"(3, 4)","(5, 4)"
22,"(3, 4)","(6, 4)"
23,"(3, 4)","(7, 4)"
24,"(5, 4)","(5, 7)"
25,"(3, 5)","(6, 5)"
26,"(3, 5)","(7, 5)"
27,"(7, 5)","(7, 7)"
28,"(3, 6)","(1, 6)"
29,"(3, 6)","(3, 7)"
30,"(3, 6)","(4, 6)"
31,"(3, 6)","(5, 6)"
32,"(3, 6)","(6, 6)"
33,"(3, 7)","(4, 7)"
34,"(3, 7)","(6, 7)"
