,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(5, 0)"
2,"(5, 0)","(5, 1)"
3,"(5, 0)","(5, 2)"
4,"(7, 2)","(7, 0)"
5,"(7, 1)","(4, 1)"
6,"(5, 1)","(7, 1)"
7,"(5, 2)","(5, 4)"
8,"(5, 2)","(5, 5)"
9,"(5, 2)","(5, 6)"
10,"(5, 2)","(7, 2)"
11,"(7, 2)","(7, 4)"
12,"(7, 2)","(7, 5)"
13,"(3, 5)","(3, 3)"
14,"(5, 6)","(5, 3)"
15,"(7, 6)","(7, 3)"
16,"(5, 4)","(2, 4)"
17,"(3, 5)","(3, 7)"
18,"(5, 5)","(3, 5)"
19,"(3, 5)","(6, 5)"
20,"(7, 6)","(3, 6)"
21,"(7, 6)","(4, 6)"
22,"(5, 6)","(5, 7)"
23,"(5, 6)","(7, 6)"
24,"(7, 6)","(7, 7)"
