,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(3, 0)","(3, 1)"
3,"(3, 0)","(3, 2)"
4,"(3, 0)","(7, 0)"
5,"(3, 1)","(1, 1)"
6,"(3, 1)","(5, 1)"
7,"(3, 1)","(7, 1)"
8,"(1, 2)","(1, 4)"
9,"(1, 2)","(1, 5)"
10,"(1, 2)","(1, 6)"
11,"(3, 2)","(1, 2)"
12,"(6, 2)","(2, 2)"
13,"(3, 2)","(3, 4)"
14,"(3, 2)","(3, 5)"
15,"(3, 2)","(3, 6)"
16,"(3, 2)","(5, 2)"
17,"(3, 2)","(6, 2)"
18,"(3, 2)","(7, 2)"
19,"(4, 6)","(4, 2)"
20,"(5, 2)","(5, 6)"
21,"(6, 2)","(6, 4)"
22,"(6, 2)","(6, 5)"
23,"(6, 2)","(6, 6)"
24,"(7, 2)","(7, 5)"
25,"(7, 2)","(7, 6)"
26,"(3, 4)","(3, 3)"
27,"(7, 3)","(5, 3)"
28,"(7, 5)","(7, 3)"
29,"(5, 4)","(2, 4)"
30,"(3, 4)","(3, 7)"
31,"(3, 4)","(5, 4)"
32,"(3, 4)","(7, 4)"
33,"(7, 4)","(4, 4)"
34,"(5, 4)","(5, 7)"
35,"(3, 5)","(5, 5)"
36,"(1, 6)","(1, 7)"
37,"(7, 6)","(4, 6)"
38,"(6, 6)","(6, 7)"
39,"(7, 6)","(7, 7)"
40,"(1, 7)","(0, 7)"
