,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(1, 1)"
2,"(0, 1)","(2, 1)"
3,"(0, 1)","(0, 3)"
4,"(0, 3)","(1, 3)"
5,"(0, 3)","(2, 3)"
6,"(0, 3)","(0, 7)"
7,"(0, 7)","(1, 7)"
8,"(1, 3)","(1, 4)"
9,"(1, 7)","(3, 7)"
10,"(2, 1)","(4, 1)"
11,"(2, 1)","(5, 1)"
12,"(2, 1)","(6, 1)"
13,"(2, 3)","(4, 3)"
14,"(2, 3)","(5, 3)"
15,"(2, 3)","(6, 3)"
16,"(2, 3)","(2, 7)"
17,"(3, 7)","(3, 4)"
18,"(3, 7)","(3, 6)"
19,"(4, 1)","(7, 1)"
20,"(4, 3)","(4, 6)"
21,"(4, 3)","(4, 7)"
22,"(5, 1)","(5, 0)"
23,"(5, 3)","(5, 5)"
24,"(5, 3)","(5, 6)"
25,"(5, 3)","(5, 7)"
26,"(5, 5)","(7, 5)"
27,"(5, 6)","(7, 6)"
28,"(5, 7)","(7, 7)"
29,"(6, 3)","(6, 7)"
30,"(6, 7)","(6, 4)"
