,0,1
0,N25,N5
1,N35,N8
2,N30,N9
3,N30,N10
4,N10,N42
5,N10,N2
6,N10,N47
7,N13,N23
8,N13,N62
9,N41,N14
10,N59,N15
11,N64,N18
12,N44,N18
13,N18,N44
14,N45,N19
15,N9,N21
16,N41,N22
17,N25,N61
18,N15,N26
19,N30,N33
20,N55,N34
21,N34,N64
22,N35,N12
23,N35,N11
24,N50,N36
25,N54,N37
26,N25,N38
27,N38,N20
28,N40,N7
29,N40,N50
30,N40,N13
31,N40,N16
32,N30,N40
33,N23,N41
34,N43,N1
35,N13,N43
36,N61,N48
37,N4,N49
38,N52,N30
39,N2,N54
40,N52,N55
41,N55,N51
42,N59,N45
43,N59,N4
44,N59,N57
45,N59,N35
46,N59,N60
47,N63,N25
48,N30,N63
49,N63,N59
50,N13,N65
