,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 4)","(0, 4)"
2,"(1, 0)","(3, 0)"
3,"(1, 0)","(1, 2)"
4,"(3, 1)","(1, 1)"
5,"(1, 2)","(1, 4)"
6,"(1, 2)","(1, 6)"
7,"(3, 3)","(1, 3)"
8,"(3, 5)","(1, 5)"
9,"(3, 7)","(1, 7)"
10,"(6, 1)","(2, 1)"
11,"(3, 0)","(6, 0)"
12,"(3, 0)","(3, 1)"
13,"(3, 0)","(3, 2)"
14,"(3, 1)","(4, 1)"
15,"(3, 1)","(5, 1)"
16,"(3, 1)","(6, 1)"
17,"(3, 1)","(7, 1)"
18,"(3, 1)","(3, 3)"
19,"(3, 2)","(5, 2)"
20,"(3, 2)","(7, 2)"
21,"(3, 2)","(3, 4)"
22,"(3, 2)","(3, 5)"
23,"(3, 2)","(3, 6)"
24,"(3, 3)","(4, 3)"
25,"(3, 3)","(6, 3)"
26,"(3, 3)","(3, 7)"
27,"(3, 4)","(5, 4)"
28,"(3, 4)","(6, 4)"
29,"(3, 4)","(7, 4)"
30,"(3, 5)","(4, 5)"
31,"(3, 5)","(7, 5)"
32,"(3, 7)","(6, 7)"
33,"(3, 7)","(7, 7)"
34,"(4, 7)","(4, 4)"
35,"(7, 7)","(4, 7)"
36,"(7, 1)","(7, 0)"
37,"(7, 1)","(7, 3)"
