,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(0, 3)"
2,"(0, 1)","(1, 1)"
3,"(0, 1)","(2, 1)"
4,"(2, 1)","(4, 1)"
5,"(2, 1)","(5, 1)"
6,"(2, 1)","(6, 1)"
7,"(5, 1)","(5, 3)"
8,"(6, 1)","(7, 1)"
9,"(0, 3)","(1, 3)"
10,"(0, 3)","(2, 3)"
11,"(1, 3)","(1, 4)"
12,"(1, 3)","(1, 6)"
13,"(1, 3)","(1, 7)"
14,"(1, 3)","(3, 3)"
15,"(2, 3)","(2, 4)"
16,"(2, 3)","(2, 7)"
17,"(2, 3)","(4, 3)"
18,"(2, 3)","(6, 3)"
19,"(3, 3)","(3, 5)"
20,"(3, 3)","(3, 7)"
21,"(3, 3)","(7, 3)"
22,"(4, 3)","(4, 6)"
23,"(6, 3)","(6, 4)"
24,"(6, 3)","(6, 7)"
25,"(7, 3)","(7, 6)"
26,"(2, 4)","(4, 4)"
27,"(4, 4)","(3, 4)"
28,"(7, 7)","(7, 5)"
29,"(1, 6)","(3, 6)"
30,"(7, 6)","(5, 6)"
31,"(2, 7)","(4, 7)"
32,"(2, 7)","(5, 7)"
33,"(3, 7)","(7, 7)"
