,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(2, 1)"
2,"(0, 1)","(0, 3)"
3,"(0, 3)","(1, 3)"
4,"(0, 3)","(2, 3)"
5,"(0, 3)","(0, 4)"
6,"(0, 3)","(0, 6)"
7,"(0, 3)","(0, 7)"
8,"(0, 4)","(1, 4)"
9,"(0, 6)","(2, 6)"
10,"(0, 7)","(1, 7)"
11,"(0, 7)","(2, 7)"
12,"(1, 7)","(1, 5)"
13,"(1, 7)","(1, 6)"
14,"(1, 7)","(3, 7)"
15,"(2, 1)","(4, 1)"
16,"(2, 1)","(5, 1)"
17,"(2, 1)","(6, 1)"
18,"(2, 3)","(6, 3)"
19,"(2, 6)","(4, 6)"
20,"(2, 7)","(4, 7)"
21,"(2, 7)","(5, 7)"
22,"(3, 7)","(3, 5)"
23,"(3, 7)","(3, 6)"
24,"(3, 7)","(7, 7)"
25,"(4, 1)","(4, 0)"
26,"(4, 7)","(4, 3)"
27,"(6, 1)","(7, 1)"
28,"(6, 3)","(6, 6)"
