,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(2, 2)"
2,"(0, 2)","(0, 4)"
3,"(0, 4)","(1, 4)"
4,"(1, 3)","(1, 1)"
5,"(1, 4)","(1, 3)"
6,"(1, 4)","(1, 7)"
7,"(2, 2)","(4, 2)"
8,"(2, 2)","(5, 2)"
9,"(2, 2)","(6, 2)"
10,"(2, 2)","(2, 4)"
11,"(2, 2)","(2, 5)"
12,"(2, 4)","(5, 4)"
13,"(2, 4)","(2, 7)"
14,"(4, 3)","(3, 3)"
15,"(5, 4)","(3, 4)"
16,"(4, 5)","(3, 5)"
17,"(4, 6)","(3, 6)"
18,"(4, 7)","(3, 7)"
19,"(4, 2)","(4, 4)"
20,"(4, 2)","(4, 5)"
21,"(4, 2)","(4, 6)"
22,"(4, 5)","(4, 3)"
23,"(4, 4)","(7, 4)"
24,"(4, 5)","(7, 5)"
25,"(4, 5)","(4, 7)"
26,"(5, 2)","(5, 0)"
27,"(5, 2)","(5, 5)"
28,"(5, 5)","(5, 7)"
29,"(6, 2)","(7, 2)"
30,"(6, 2)","(6, 4)"
31,"(6, 2)","(6, 5)"
32,"(6, 5)","(6, 7)"
33,"(7, 7)","(7, 3)"
34,"(7, 4)","(7, 7)"
