,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(1, 2)"
2,"(1, 1)","(3, 1)"
3,"(1, 3)","(1, 1)"
4,"(1, 2)","(3, 2)"
5,"(1, 2)","(1, 4)"
6,"(1, 2)","(1, 5)"
7,"(1, 2)","(1, 6)"
8,"(1, 5)","(1, 3)"
9,"(1, 5)","(3, 5)"
10,"(1, 6)","(1, 7)"
11,"(6, 6)","(2, 6)"
12,"(3, 2)","(6, 2)"
13,"(3, 2)","(7, 2)"
14,"(3, 2)","(3, 4)"
15,"(3, 2)","(3, 6)"
16,"(3, 4)","(5, 4)"
17,"(3, 4)","(3, 7)"
18,"(3, 5)","(4, 5)"
19,"(3, 6)","(5, 6)"
20,"(7, 6)","(4, 6)"
21,"(5, 4)","(5, 3)"
22,"(5, 6)","(5, 7)"
23,"(6, 2)","(6, 4)"
24,"(6, 2)","(6, 5)"
25,"(6, 2)","(6, 6)"
26,"(6, 4)","(6, 7)"
27,"(7, 2)","(7, 4)"
28,"(7, 2)","(7, 5)"
29,"(7, 2)","(7, 6)"
30,"(7, 5)","(7, 7)"
