,0,1
0,"(2, 0)","(0, 0)"
1,"(0, 0)","(0, 1)"
2,"(1, 2)","(0, 2)"
3,"(1, 5)","(0, 5)"
4,"(2, 7)","(0, 7)"
5,"(3, 0)","(1, 0)"
6,"(3, 1)","(1, 1)"
7,"(3, 2)","(1, 2)"
8,"(3, 5)","(1, 5)"
9,"(2, 0)","(4, 0)"
10,"(2, 0)","(5, 0)"
11,"(6, 0)","(2, 0)"
12,"(2, 7)","(5, 7)"
13,"(6, 7)","(2, 7)"
14,"(6, 0)","(3, 0)"
15,"(3, 0)","(3, 1)"
16,"(6, 2)","(3, 2)"
17,"(3, 2)","(7, 2)"
18,"(3, 2)","(3, 5)"
19,"(3, 5)","(5, 5)"
20,"(4, 0)","(4, 1)"
21,"(5, 0)","(5, 1)"
22,"(6, 0)","(7, 0)"
23,"(6, 0)","(6, 1)"
24,"(6, 2)","(6, 0)"
25,"(6, 1)","(7, 1)"
26,"(6, 4)","(6, 2)"
27,"(6, 2)","(6, 5)"
28,"(6, 4)","(6, 7)"
29,"(6, 7)","(7, 7)"
