,0,1
0,"(0, 3)","(0, 1)"
1,"(0, 3)","(2, 3)"
2,"(0, 5)","(0, 3)"
3,"(0, 3)","(0, 6)"
4,"(0, 5)","(1, 5)"
5,"(1, 1)","(1, 0)"
6,"(1, 3)","(1, 1)"
7,"(1, 5)","(1, 2)"
8,"(1, 3)","(3, 3)"
9,"(1, 3)","(1, 4)"
10,"(1, 5)","(1, 3)"
11,"(1, 3)","(1, 6)"
12,"(1, 4)","(3, 4)"
13,"(1, 5)","(3, 5)"
14,"(1, 5)","(1, 7)"
15,"(1, 6)","(3, 6)"
16,"(2, 1)","(4, 1)"
17,"(2, 3)","(2, 1)"
18,"(2, 3)","(6, 3)"
19,"(3, 5)","(3, 2)"
20,"(3, 4)","(4, 4)"
21,"(3, 4)","(6, 4)"
22,"(3, 4)","(7, 4)"
23,"(3, 5)","(7, 5)"
24,"(3, 5)","(3, 7)"
25,"(3, 6)","(5, 6)"
26,"(3, 6)","(6, 6)"
27,"(3, 7)","(4, 7)"
28,"(3, 7)","(6, 7)"
29,"(3, 7)","(7, 7)"
30,"(4, 7)","(4, 6)"
31,"(7, 5)","(5, 5)"
32,"(7, 7)","(5, 7)"
33,"(6, 3)","(6, 1)"
34,"(6, 3)","(7, 3)"
35,"(6, 3)","(6, 5)"
36,"(7, 7)","(7, 6)"
