,0,1
0,"(0, 0)","(1, 0)"
1,"(0, 5)","(0, 3)"
2,"(1, 5)","(0, 5)"
3,"(0, 5)","(2, 5)"
4,"(0, 5)","(0, 7)"
5,"(1, 0)","(3, 0)"
6,"(1, 0)","(1, 2)"
7,"(1, 2)","(1, 4)"
8,"(1, 2)","(1, 5)"
9,"(1, 5)","(1, 3)"
10,"(1, 3)","(1, 6)"
11,"(1, 4)","(3, 4)"
12,"(1, 5)","(3, 5)"
13,"(1, 5)","(1, 7)"
14,"(1, 6)","(3, 6)"
15,"(2, 3)","(2, 1)"
16,"(2, 3)","(6, 3)"
17,"(2, 5)","(2, 3)"
18,"(3, 0)","(4, 0)"
19,"(3, 0)","(7, 0)"
20,"(3, 6)","(3, 2)"
21,"(3, 7)","(3, 3)"
22,"(3, 4)","(6, 4)"
23,"(3, 4)","(7, 4)"
24,"(3, 5)","(4, 5)"
25,"(3, 5)","(5, 5)"
26,"(3, 5)","(6, 5)"
27,"(3, 5)","(7, 5)"
28,"(3, 5)","(3, 7)"
29,"(3, 6)","(4, 6)"
30,"(4, 3)","(4, 4)"
31,"(4, 5)","(4, 3)"
32,"(7, 7)","(4, 7)"
33,"(5, 5)","(5, 2)"
34,"(5, 3)","(5, 4)"
35,"(5, 5)","(5, 3)"
36,"(5, 5)","(5, 7)"
37,"(7, 7)","(6, 7)"
38,"(7, 5)","(7, 2)"
39,"(7, 5)","(7, 3)"
40,"(7, 5)","(7, 7)"
41,"(7, 7)","(7, 6)"
