,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(1, 0)","(1, 1)"
3,"(1, 0)","(1, 2)"
4,"(1, 2)","(1, 4)"
5,"(1, 2)","(1, 5)"
6,"(1, 2)","(1, 6)"
7,"(1, 5)","(3, 5)"
8,"(1, 6)","(1, 7)"
9,"(3, 0)","(3, 1)"
10,"(3, 0)","(3, 2)"
11,"(3, 1)","(4, 1)"
12,"(3, 1)","(6, 1)"
13,"(3, 1)","(7, 1)"
14,"(3, 1)","(3, 3)"
15,"(3, 2)","(4, 2)"
16,"(3, 2)","(7, 2)"
17,"(3, 2)","(3, 4)"
18,"(3, 2)","(3, 6)"
19,"(3, 3)","(5, 3)"
20,"(3, 3)","(7, 3)"
21,"(3, 3)","(3, 7)"
22,"(3, 4)","(6, 4)"
23,"(3, 6)","(4, 6)"
24,"(3, 6)","(7, 6)"
25,"(3, 7)","(6, 7)"
26,"(4, 2)","(4, 4)"
27,"(4, 4)","(4, 3)"
28,"(7, 7)","(5, 7)"
29,"(6, 1)","(6, 3)"
30,"(6, 7)","(6, 5)"
31,"(7, 2)","(7, 4)"
32,"(7, 2)","(7, 5)"
33,"(7, 3)","(7, 7)"
