,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(0, 4)"
2,"(0, 2)","(0, 5)"
3,"(0, 4)","(1, 4)"
4,"(0, 4)","(2, 4)"
5,"(0, 4)","(0, 7)"
6,"(0, 5)","(2, 5)"
7,"(1, 4)","(3, 4)"
8,"(2, 4)","(4, 4)"
9,"(2, 4)","(5, 4)"
10,"(2, 4)","(6, 4)"
11,"(2, 5)","(4, 5)"
12,"(2, 5)","(5, 5)"
13,"(2, 5)","(6, 5)"
14,"(2, 5)","(2, 7)"
15,"(3, 4)","(3, 7)"
16,"(4, 5)","(3, 5)"
17,"(4, 3)","(7, 3)"
18,"(4, 4)","(4, 3)"
19,"(4, 3)","(4, 7)"
20,"(4, 5)","(7, 5)"
21,"(5, 4)","(5, 2)"
22,"(5, 2)","(5, 6)"
23,"(5, 4)","(5, 3)"
24,"(5, 4)","(7, 4)"
25,"(5, 4)","(5, 7)"
26,"(5, 7)","(7, 7)"
27,"(6, 4)","(6, 3)"
28,"(6, 4)","(6, 7)"
29,"(6, 7)","(6, 6)"
