,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(1, 1)"
2,"(0, 1)","(2, 1)"
3,"(1, 1)","(3, 1)"
4,"(2, 1)","(2, 3)"
5,"(6, 5)","(2, 5)"
6,"(3, 1)","(3, 0)"
7,"(3, 0)","(3, 2)"
8,"(3, 1)","(4, 1)"
9,"(3, 1)","(5, 1)"
10,"(3, 1)","(6, 1)"
11,"(3, 1)","(7, 1)"
12,"(3, 1)","(3, 3)"
13,"(3, 2)","(6, 2)"
14,"(3, 2)","(7, 2)"
15,"(3, 2)","(3, 4)"
16,"(3, 2)","(3, 6)"
17,"(7, 7)","(3, 7)"
18,"(4, 1)","(4, 3)"
19,"(4, 3)","(4, 4)"
20,"(4, 3)","(4, 5)"
21,"(7, 0)","(5, 0)"
22,"(5, 1)","(5, 3)"
23,"(5, 5)","(5, 2)"
24,"(5, 3)","(5, 5)"
25,"(5, 3)","(5, 7)"
26,"(6, 1)","(6, 3)"
27,"(6, 3)","(6, 5)"
28,"(6, 3)","(6, 7)"
29,"(7, 1)","(7, 0)"
30,"(7, 1)","(7, 3)"
31,"(7, 3)","(7, 4)"
32,"(7, 3)","(7, 5)"
33,"(7, 3)","(7, 6)"
34,"(7, 3)","(7, 7)"
