,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(0, 3)"
2,"(0, 3)","(1, 3)"
3,"(0, 3)","(2, 3)"
4,"(0, 3)","(0, 7)"
5,"(1, 3)","(1, 1)"
6,"(1, 3)","(1, 5)"
7,"(1, 3)","(1, 7)"
8,"(2, 1)","(4, 1)"
9,"(2, 1)","(5, 1)"
10,"(2, 1)","(6, 1)"
11,"(2, 3)","(2, 1)"
12,"(2, 6)","(2, 2)"
13,"(2, 3)","(4, 3)"
14,"(2, 3)","(5, 3)"
15,"(2, 3)","(6, 3)"
16,"(2, 3)","(2, 5)"
17,"(2, 3)","(2, 6)"
18,"(2, 3)","(2, 7)"
19,"(6, 4)","(2, 4)"
20,"(2, 5)","(6, 5)"
21,"(2, 6)","(4, 6)"
22,"(2, 6)","(5, 6)"
23,"(2, 6)","(6, 6)"
24,"(2, 7)","(5, 7)"
25,"(2, 7)","(6, 7)"
26,"(4, 3)","(3, 3)"
27,"(3, 7)","(3, 5)"
28,"(5, 7)","(3, 7)"
29,"(4, 5)","(4, 2)"
30,"(4, 3)","(7, 3)"
31,"(4, 3)","(4, 5)"
32,"(4, 3)","(4, 7)"
33,"(4, 7)","(4, 4)"
34,"(4, 5)","(7, 5)"
35,"(5, 3)","(5, 5)"
36,"(6, 1)","(7, 1)"
37,"(6, 7)","(6, 4)"
38,"(6, 6)","(7, 6)"
39,"(6, 7)","(7, 7)"
40,"(7, 1)","(7, 0)"
