,0,1
0,"(0, 0)","(2, 0)"
1,"(3, 5)","(1, 5)"
2,"(2, 0)","(6, 0)"
3,"(6, 3)","(2, 3)"
4,"(2, 6)","(5, 6)"
5,"(6, 6)","(2, 6)"
6,"(6, 7)","(2, 7)"
7,"(7, 3)","(3, 3)"
8,"(3, 5)","(5, 5)"
9,"(6, 5)","(3, 5)"
10,"(6, 6)","(3, 6)"
11,"(3, 6)","(3, 7)"
12,"(7, 6)","(4, 6)"
13,"(6, 0)","(6, 1)"
14,"(6, 0)","(6, 2)"
15,"(6, 1)","(7, 1)"
16,"(6, 1)","(6, 3)"
17,"(6, 2)","(6, 4)"
18,"(6, 2)","(6, 5)"
19,"(6, 2)","(6, 6)"
20,"(6, 4)","(7, 4)"
21,"(6, 4)","(6, 7)"
22,"(6, 5)","(7, 5)"
23,"(6, 6)","(7, 6)"
24,"(7, 1)","(7, 3)"
25,"(7, 3)","(7, 7)"
