,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(2, 1)"
2,"(0, 1)","(0, 3)"
3,"(0, 3)","(1, 3)"
4,"(2, 1)","(5, 1)"
5,"(2, 1)","(6, 1)"
6,"(5, 3)","(2, 3)"
7,"(6, 0)","(3, 0)"
8,"(5, 1)","(3, 1)"
9,"(5, 3)","(3, 3)"
10,"(3, 3)","(3, 5)"
11,"(3, 3)","(3, 7)"
12,"(5, 0)","(7, 0)"
13,"(5, 1)","(5, 0)"
14,"(5, 1)","(7, 1)"
15,"(5, 1)","(5, 3)"
16,"(5, 3)","(5, 4)"
17,"(5, 3)","(5, 5)"
18,"(5, 5)","(5, 7)"
19,"(6, 1)","(6, 0)"
20,"(6, 1)","(6, 3)"
21,"(6, 3)","(7, 3)"
22,"(7, 3)","(7, 5)"
23,"(7, 3)","(7, 6)"
24,"(7, 3)","(7, 7)"
