,0,1
0,"(1, 1)","(3, 1)"
1,"(4, 0)","(2, 0)"
2,"(2, 0)","(2, 2)"
3,"(6, 5)","(2, 5)"
4,"(5, 6)","(2, 6)"
5,"(6, 7)","(2, 7)"
6,"(3, 0)","(4, 0)"
7,"(3, 0)","(5, 0)"
8,"(3, 0)","(6, 0)"
9,"(3, 1)","(3, 0)"
10,"(3, 0)","(3, 2)"
11,"(3, 1)","(6, 1)"
12,"(3, 1)","(7, 1)"
13,"(3, 1)","(3, 3)"
14,"(3, 2)","(3, 5)"
15,"(3, 3)","(4, 3)"
16,"(3, 3)","(5, 3)"
17,"(3, 3)","(6, 3)"
18,"(3, 3)","(3, 4)"
19,"(3, 3)","(3, 6)"
20,"(3, 3)","(3, 7)"
21,"(4, 0)","(4, 2)"
22,"(4, 3)","(4, 4)"
23,"(4, 3)","(4, 7)"
24,"(7, 5)","(4, 5)"
25,"(7, 6)","(4, 6)"
26,"(5, 0)","(5, 2)"
27,"(5, 3)","(5, 4)"
28,"(5, 3)","(5, 5)"
29,"(5, 3)","(5, 6)"
30,"(5, 3)","(5, 7)"
31,"(7, 2)","(6, 2)"
32,"(6, 3)","(6, 4)"
33,"(6, 3)","(6, 5)"
34,"(7, 6)","(6, 6)"
35,"(7, 7)","(6, 7)"
36,"(7, 1)","(7, 0)"
37,"(7, 0)","(7, 2)"
38,"(7, 1)","(7, 3)"
39,"(7, 3)","(7, 4)"
40,"(7, 3)","(7, 5)"
41,"(7, 3)","(7, 6)"
42,"(7, 3)","(7, 7)"
