,0,1
0,"(0, 0)","(0, 2)"
1,"(5, 3)","(5, 1)"
2,"(0, 2)","(0, 6)"
3,"(3, 6)","(3, 2)"
4,"(6, 2)","(6, 5)"
5,"(6, 6)","(6, 2)"
6,"(7, 6)","(7, 2)"
7,"(3, 7)","(3, 3)"
8,"(5, 3)","(5, 5)"
9,"(5, 6)","(5, 3)"
10,"(6, 6)","(6, 3)"
11,"(6, 3)","(7, 3)"
12,"(6, 7)","(6, 4)"
13,"(0, 6)","(1, 6)"
14,"(0, 6)","(2, 6)"
15,"(1, 6)","(1, 7)"
16,"(1, 6)","(3, 6)"
17,"(2, 6)","(4, 6)"
18,"(2, 6)","(5, 6)"
19,"(2, 6)","(6, 6)"
20,"(4, 6)","(4, 7)"
21,"(4, 6)","(7, 6)"
22,"(5, 6)","(5, 7)"
23,"(6, 6)","(6, 7)"
24,"(1, 7)","(3, 7)"
25,"(3, 7)","(7, 7)"
