,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(1, 1)"
2,"(1, 0)","(1, 2)"
3,"(1, 1)","(3, 1)"
4,"(3, 1)","(5, 1)"
5,"(1, 2)","(1, 4)"
6,"(1, 2)","(1, 5)"
7,"(1, 2)","(1, 6)"
8,"(1, 2)","(3, 2)"
9,"(3, 2)","(5, 2)"
10,"(5, 2)","(5, 5)"
11,"(5, 2)","(5, 6)"
12,"(1, 4)","(1, 3)"
13,"(3, 6)","(3, 3)"
14,"(7, 3)","(7, 4)"
15,"(7, 3)","(7, 5)"
16,"(7, 6)","(7, 3)"
17,"(1, 4)","(3, 4)"
18,"(3, 7)","(3, 5)"
19,"(1, 6)","(1, 7)"
20,"(1, 6)","(3, 6)"
21,"(3, 6)","(3, 7)"
22,"(3, 6)","(7, 6)"
23,"(3, 7)","(6, 7)"
24,"(3, 7)","(7, 7)"
