,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(3, 0)","(3, 1)"
3,"(3, 0)","(3, 2)"
4,"(3, 0)","(5, 0)"
5,"(3, 0)","(7, 0)"
6,"(7, 0)","(7, 1)"
7,"(7, 0)","(7, 2)"
8,"(7, 1)","(7, 3)"
9,"(3, 2)","(3, 4)"
10,"(3, 2)","(3, 6)"
11,"(7, 2)","(4, 2)"
12,"(6, 6)","(6, 2)"
13,"(3, 3)","(1, 3)"
14,"(3, 4)","(3, 3)"
15,"(7, 3)","(7, 5)"
16,"(3, 4)","(4, 4)"
17,"(3, 4)","(5, 4)"
18,"(3, 4)","(6, 4)"
19,"(3, 4)","(7, 4)"
20,"(7, 5)","(3, 5)"
21,"(3, 6)","(1, 6)"
22,"(3, 6)","(3, 7)"
23,"(3, 6)","(5, 6)"
24,"(3, 6)","(6, 6)"
25,"(3, 6)","(7, 6)"
26,"(3, 7)","(4, 7)"
27,"(3, 7)","(5, 7)"
28,"(3, 7)","(6, 7)"
29,"(3, 7)","(7, 7)"
