,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(0, 5)"
2,"(0, 3)","(1, 3)"
3,"(0, 5)","(0, 3)"
4,"(0, 5)","(1, 5)"
5,"(0, 5)","(2, 5)"
6,"(0, 5)","(0, 7)"
7,"(0, 7)","(1, 7)"
8,"(1, 7)","(1, 4)"
9,"(2, 5)","(4, 5)"
10,"(2, 5)","(5, 5)"
11,"(2, 5)","(6, 5)"
12,"(4, 3)","(3, 3)"
13,"(7, 5)","(3, 5)"
14,"(4, 7)","(3, 7)"
15,"(4, 1)","(7, 1)"
16,"(4, 3)","(4, 1)"
17,"(4, 5)","(4, 2)"
18,"(4, 3)","(7, 3)"
19,"(4, 5)","(4, 3)"
20,"(4, 7)","(4, 4)"
21,"(4, 5)","(7, 5)"
22,"(4, 5)","(4, 7)"
23,"(4, 7)","(7, 7)"
24,"(5, 3)","(5, 4)"
25,"(5, 5)","(5, 3)"
26,"(5, 3)","(5, 6)"
27,"(5, 5)","(5, 7)"
28,"(6, 3)","(6, 1)"
29,"(6, 5)","(6, 2)"
30,"(6, 5)","(6, 3)"
31,"(6, 5)","(6, 7)"
32,"(7, 5)","(7, 2)"
33,"(7, 7)","(7, 4)"
34,"(7, 7)","(7, 6)"
