,0,1
0,"(0, 1)","(0, 0)"
1,"(2, 1)","(0, 1)"
2,"(0, 4)","(0, 3)"
3,"(2, 4)","(0, 4)"
4,"(1, 5)","(0, 5)"
5,"(1, 1)","(1, 0)"
6,"(1, 3)","(1, 1)"
7,"(3, 3)","(1, 3)"
8,"(1, 3)","(1, 4)"
9,"(1, 3)","(1, 5)"
10,"(1, 3)","(1, 7)"
11,"(2, 1)","(2, 0)"
12,"(2, 1)","(4, 1)"
13,"(6, 1)","(2, 1)"
14,"(2, 4)","(2, 2)"
15,"(2, 4)","(4, 4)"
16,"(6, 4)","(2, 4)"
17,"(7, 0)","(3, 0)"
18,"(4, 1)","(3, 1)"
19,"(3, 3)","(5, 3)"
20,"(6, 3)","(3, 3)"
21,"(6, 4)","(3, 4)"
22,"(4, 5)","(3, 5)"
23,"(4, 1)","(4, 0)"
24,"(4, 5)","(4, 2)"
25,"(4, 5)","(4, 3)"
26,"(4, 4)","(4, 7)"
27,"(7, 5)","(4, 5)"
28,"(5, 1)","(5, 0)"
29,"(5, 3)","(5, 1)"
30,"(5, 4)","(5, 2)"
31,"(5, 3)","(5, 4)"
32,"(7, 5)","(5, 5)"
33,"(5, 5)","(5, 7)"
34,"(6, 1)","(7, 1)"
35,"(6, 3)","(6, 1)"
36,"(6, 3)","(7, 3)"
37,"(6, 3)","(6, 4)"
38,"(6, 6)","(6, 3)"
39,"(6, 4)","(7, 4)"
40,"(7, 1)","(7, 0)"
41,"(7, 3)","(7, 5)"
42,"(7, 5)","(7, 7)"
