,0,1
0,"(3, 3)","(5, 3)"
1,"(3, 5)","(4, 5)"
2,"(5, 4)","(7, 4)"
3,"(6, 6)","(3, 6)"
4,"(3, 3)","(4, 3)"
5,"(1, 6)","(1, 3)"
6,"(1, 2)","(1, 0)"
7,"(3, 6)","(1, 6)"
8,"(5, 3)","(5, 1)"
9,"(3, 3)","(3, 1)"
10,"(4, 7)","(4, 4)"
11,"(1, 6)","(1, 7)"
12,"(4, 5)","(4, 2)"
13,"(3, 7)","(7, 7)"
14,"(1, 0)","(0, 0)"
15,"(1, 4)","(0, 4)"
16,"(5, 5)","(2, 5)"
17,"(3, 7)","(3, 5)"
18,"(1, 2)","(1, 4)"
19,"(3, 7)","(4, 7)"
20,"(1, 6)","(1, 2)"
21,"(3, 1)","(4, 1)"
22,"(5, 6)","(5, 2)"
23,"(2, 7)","(2, 4)"
24,"(5, 3)","(5, 6)"
25,"(5, 3)","(5, 4)"
26,"(5, 1)","(5, 0)"
27,"(1, 5)","(0, 5)"
28,"(3, 6)","(3, 7)"
29,"(3, 7)","(3, 4)"
30,"(3, 1)","(7, 1)"
31,"(3, 6)","(3, 3)"
32,"(4, 1)","(4, 0)"
33,"(3, 7)","(5, 7)"
34,"(4, 7)","(2, 7)"
35,"(1, 1)","(0, 1)"
36,"(1, 3)","(1, 1)"
37,"(1, 2)","(1, 5)"
38,"(5, 7)","(5, 5)"
