,0,1
0,N31,N1
1,N28,N3
2,N3,N28
3,N25,N5
4,N35,N8
5,N30,N9
6,N13,N23
7,N13,N62
8,N14,N41
9,N13,N16
10,N6,N17
11,N64,N18
12,N45,N19
13,N58,N21
14,N41,N22
15,N25,N61
16,N30,N28
17,N28,N31
18,N31,N14
19,N30,N33
20,N55,N34
21,N34,N64
22,N35,N12
23,N35,N11
24,N50,N36
25,N37,N54
26,N46,N37
27,N25,N38
28,N40,N7
29,N40,N50
30,N40,N13
31,N30,N40
32,N45,N42
33,N13,N43
34,N28,N46
35,N45,N47
36,N3,N52
37,N54,N2
38,N55,N51
39,N28,N55
40,N30,N58
41,N58,N20
42,N59,N45
43,N4,N59
44,N59,N57
45,N59,N35
46,N59,N60
47,N63,N25
48,N63,N6
49,N63,N30
50,N59,N63
51,N13,N65
