,0,1
0,N31,N1
1,N30,N3
2,N51,N5
3,N35,N8
4,N13,N23
5,N13,N62
6,N14,N22
7,N14,N41
8,N59,N15
9,N19,N17
10,N44,N18
11,N45,N19
12,N21,N58
13,N24,N48
14,N24,N26
15,N28,N32
16,N30,N28
17,N28,N31
18,N31,N14
19,N35,N12
20,N35,N11
21,N37,N54
22,N46,N37
23,N20,N38
24,N45,N42
25,N56,N44
26,N28,N46
27,N45,N47
28,N48,N61
29,N4,N49
30,N55,N56
31,N55,N51
32,N55,N24
33,N28,N55
34,N58,N30
35,N58,N20
36,N59,N45
37,N59,N4
38,N59,N35
39,N59,N60
40,N60,N57
41,N63,N6
42,N30,N63
43,N63,N59
44,N46,N65
45,N65,N43
46,N65,N13
