,0,1
0,N30,N3
1,N25,N5
2,N35,N8
3,N30,N9
4,N30,N10
5,N10,N42
6,N10,N2
7,N10,N47
8,N13,N23
9,N13,N62
10,N14,N22
11,N14,N1
12,N14,N41
13,N59,N15
14,N13,N16
15,N17,N19
16,N64,N18
17,N45,N19
18,N58,N21
19,N24,N48
20,N24,N26
21,N15,N24
22,N25,N61
23,N27,N49
24,N27,N17
25,N28,N32
26,N30,N28
27,N28,N29
28,N28,N31
29,N31,N14
30,N55,N34
31,N34,N64
32,N35,N12
33,N11,N35
34,N50,N36
35,N46,N37
36,N25,N38
37,N28,N39
38,N40,N7
39,N40,N50
40,N40,N13
41,N30,N40
42,N13,N43
43,N56,N44
44,N28,N46
45,N30,N52
46,N28,N53
47,N2,N54
48,N55,N56
49,N55,N51
50,N24,N55
51,N30,N58
52,N58,N20
53,N59,N45
54,N59,N4
55,N59,N57
56,N35,N59
57,N59,N60
58,N63,N25
59,N63,N27
60,N63,N33
61,N63,N6
62,N63,N30
63,N59,N63
64,N13,N65
