,0,1
0,N30,N3
1,N35,N8
2,N30,N9
3,N30,N10
4,N10,N42
5,N10,N2
6,N10,N47
7,N13,N23
8,N13,N62
9,N41,N14
10,N59,N15
11,N6,N17
12,N44,N18
13,N45,N19
14,N9,N21
15,N41,N22
16,N25,N61
17,N15,N26
18,N12,N35
19,N35,N12
20,N35,N11
21,N50,N36
22,N25,N38
23,N38,N20
24,N40,N7
25,N40,N50
26,N40,N13
27,N40,N16
28,N30,N40
29,N23,N41
30,N43,N1
31,N13,N43
32,N56,N44
33,N61,N48
34,N4,N49
35,N30,N52
36,N2,N54
37,N52,N55
38,N55,N56
39,N59,N45
40,N59,N4
41,N59,N57
42,N59,N35
43,N59,N60
44,N25,N63
45,N63,N6
46,N63,N30
47,N63,N59
