,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(2, 2)"
2,"(5, 3)","(5, 1)"
3,"(2, 2)","(2, 5)"
4,"(2, 2)","(6, 2)"
5,"(6, 2)","(6, 4)"
6,"(6, 2)","(6, 5)"
7,"(6, 2)","(6, 6)"
8,"(6, 2)","(7, 2)"
9,"(7, 2)","(7, 6)"
10,"(4, 3)","(3, 3)"
11,"(4, 5)","(4, 3)"
12,"(5, 5)","(5, 3)"
13,"(7, 5)","(7, 3)"
14,"(6, 4)","(3, 4)"
15,"(6, 4)","(6, 7)"
16,"(6, 4)","(7, 4)"
17,"(7, 4)","(7, 7)"
18,"(2, 5)","(4, 5)"
19,"(2, 5)","(5, 5)"
20,"(4, 5)","(3, 5)"
21,"(6, 5)","(7, 5)"
22,"(6, 7)","(2, 7)"
23,"(3, 7)","(4, 7)"
24,"(6, 7)","(3, 7)"
25,"(7, 7)","(5, 7)"
