,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(0, 5)"
2,"(0, 2)","(0, 6)"
3,"(0, 5)","(1, 5)"
4,"(0, 5)","(2, 5)"
5,"(0, 6)","(1, 6)"
6,"(1, 5)","(3, 5)"
7,"(1, 6)","(3, 6)"
8,"(2, 5)","(4, 5)"
9,"(2, 5)","(5, 5)"
10,"(3, 6)","(3, 3)"
11,"(3, 5)","(6, 5)"
12,"(3, 6)","(4, 6)"
13,"(3, 6)","(5, 6)"
14,"(3, 6)","(7, 6)"
15,"(3, 6)","(3, 7)"
16,"(3, 7)","(6, 7)"
17,"(3, 7)","(7, 7)"
18,"(4, 3)","(4, 1)"
19,"(4, 5)","(4, 2)"
20,"(4, 3)","(7, 3)"
21,"(4, 3)","(4, 4)"
22,"(4, 5)","(4, 3)"
23,"(4, 6)","(4, 7)"
24,"(5, 5)","(7, 5)"
25,"(5, 5)","(5, 7)"
