,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(1, 7)","(1, 4)"
3,"(3, 5)","(1, 5)"
4,"(3, 7)","(1, 7)"
5,"(4, 7)","(2, 7)"
6,"(3, 0)","(7, 0)"
7,"(3, 0)","(3, 2)"
8,"(3, 2)","(4, 2)"
9,"(3, 2)","(7, 2)"
10,"(3, 2)","(3, 4)"
11,"(3, 2)","(3, 5)"
12,"(3, 2)","(3, 6)"
13,"(3, 4)","(4, 4)"
14,"(3, 4)","(5, 4)"
15,"(3, 4)","(7, 4)"
16,"(3, 4)","(3, 7)"
17,"(3, 6)","(4, 6)"
18,"(3, 6)","(5, 6)"
19,"(3, 7)","(4, 7)"
20,"(3, 7)","(5, 7)"
21,"(3, 7)","(6, 7)"
22,"(3, 7)","(7, 7)"
23,"(4, 2)","(4, 5)"
24,"(7, 1)","(5, 1)"
25,"(7, 0)","(7, 1)"
26,"(7, 2)","(7, 5)"
