,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(5, 0)"
2,"(2, 0)","(6, 0)"
3,"(5, 0)","(5, 1)"
4,"(5, 0)","(5, 2)"
5,"(6, 0)","(6, 1)"
6,"(5, 1)","(5, 3)"
7,"(6, 1)","(6, 3)"
8,"(5, 2)","(5, 4)"
9,"(5, 2)","(5, 5)"
10,"(6, 3)","(3, 3)"
11,"(5, 3)","(5, 6)"
12,"(6, 3)","(6, 4)"
13,"(6, 3)","(6, 5)"
14,"(6, 3)","(6, 7)"
15,"(6, 3)","(7, 3)"
16,"(7, 3)","(7, 6)"
17,"(7, 3)","(7, 7)"
18,"(3, 4)","(1, 4)"
19,"(5, 4)","(2, 4)"
20,"(3, 4)","(3, 7)"
21,"(3, 4)","(4, 4)"
22,"(5, 4)","(3, 4)"
23,"(6, 4)","(7, 4)"
24,"(5, 5)","(5, 7)"
25,"(5, 5)","(7, 5)"
