,0,1
0,"(0, 0)","(0, 1)"
1,"(0, 1)","(0, 3)"
2,"(7, 1)","(4, 1)"
3,"(5, 3)","(5, 1)"
4,"(7, 3)","(7, 1)"
5,"(7, 4)","(7, 2)"
6,"(0, 3)","(0, 7)"
7,"(0, 3)","(2, 3)"
8,"(2, 3)","(2, 4)"
9,"(2, 3)","(2, 7)"
10,"(2, 3)","(4, 3)"
11,"(2, 3)","(5, 3)"
12,"(2, 3)","(6, 3)"
13,"(4, 3)","(4, 4)"
14,"(4, 3)","(4, 5)"
15,"(4, 3)","(4, 7)"
16,"(4, 3)","(7, 3)"
17,"(6, 3)","(6, 4)"
18,"(6, 3)","(6, 5)"
19,"(7, 3)","(7, 4)"
20,"(7, 3)","(7, 5)"
21,"(7, 3)","(7, 6)"
22,"(7, 3)","(7, 7)"
23,"(2, 4)","(5, 4)"
24,"(1, 7)","(1, 5)"
25,"(0, 7)","(1, 7)"
26,"(2, 7)","(5, 7)"
