,0,1
0,"(2, 7)","(6, 7)"
1,"(0, 4)","(1, 4)"
2,"(1, 3)","(1, 1)"
3,"(2, 4)","(5, 4)"
4,"(2, 7)","(2, 4)"
5,"(6, 7)","(3, 7)"
6,"(4, 4)","(4, 3)"
7,"(1, 7)","(1, 6)"
8,"(2, 4)","(0, 4)"
9,"(6, 6)","(3, 6)"
10,"(0, 0)","(1, 0)"
11,"(4, 3)","(4, 1)"
12,"(1, 4)","(1, 3)"
13,"(0, 2)","(0, 0)"
14,"(6, 7)","(6, 5)"
15,"(3, 5)","(5, 5)"
16,"(0, 2)","(0, 6)"
17,"(6, 7)","(6, 6)"
18,"(6, 7)","(7, 7)"
19,"(6, 7)","(6, 3)"
20,"(6, 3)","(6, 1)"
21,"(2, 4)","(4, 4)"
22,"(0, 4)","(0, 3)"
23,"(0, 4)","(0, 2)"
24,"(4, 3)","(4, 6)"
25,"(6, 5)","(3, 5)"
26,"(1, 4)","(1, 2)"
27,"(6, 3)","(3, 3)"
28,"(4, 4)","(3, 4)"
29,"(3, 7)","(1, 7)"
30,"(0, 3)","(0, 1)"
31,"(6, 7)","(6, 4)"
