,0,1
0,"(7, 2)","(7, 6)"
1,"(4, 0)","(4, 1)"
2,"(3, 1)","(1, 1)"
3,"(4, 2)","(4, 5)"
4,"(7, 2)","(4, 2)"
5,"(7, 6)","(7, 3)"
6,"(4, 4)","(3, 4)"
7,"(7, 1)","(6, 1)"
8,"(4, 2)","(4, 0)"
9,"(6, 6)","(6, 3)"
10,"(0, 0)","(0, 1)"
11,"(3, 4)","(1, 4)"
12,"(4, 1)","(3, 1)"
13,"(2, 0)","(0, 0)"
14,"(7, 6)","(5, 6)"
15,"(5, 3)","(5, 5)"
16,"(2, 0)","(6, 0)"
17,"(7, 6)","(6, 6)"
18,"(7, 6)","(7, 7)"
19,"(7, 6)","(3, 6)"
20,"(3, 6)","(1, 6)"
21,"(4, 2)","(4, 4)"
22,"(4, 0)","(3, 0)"
23,"(4, 0)","(2, 0)"
24,"(3, 4)","(6, 4)"
25,"(5, 6)","(5, 3)"
26,"(4, 1)","(2, 1)"
27,"(3, 6)","(3, 3)"
28,"(4, 4)","(4, 3)"
29,"(7, 3)","(7, 1)"
30,"(3, 0)","(1, 0)"
31,"(7, 6)","(4, 6)"
