,0,1
0,"(4, 3)","(3, 3)"
1,"(0, 1)","(1, 1)"
2,"(0, 5)","(1, 5)"
3,"(6, 0)","(6, 1)"
4,"(4, 6)","(3, 6)"
5,"(0, 4)","(1, 4)"
6,"(4, 1)","(3, 1)"
7,"(0, 3)","(1, 3)"
8,"(1, 2)","(1, 6)"
9,"(0, 5)","(0, 2)"
10,"(2, 5)","(6, 5)"
11,"(2, 5)","(4, 5)"
12,"(2, 5)","(5, 5)"
13,"(4, 1)","(7, 1)"
14,"(4, 3)","(7, 3)"
15,"(2, 0)","(0, 0)"
16,"(2, 2)","(2, 0)"
17,"(0, 0)","(1, 0)"
18,"(4, 3)","(4, 1)"
19,"(4, 7)","(3, 7)"
20,"(2, 5)","(2, 2)"
21,"(2, 7)","(2, 5)"
22,"(0, 2)","(0, 6)"
23,"(2, 7)","(4, 7)"
24,"(0, 3)","(0, 4)"
25,"(2, 0)","(2, 1)"
26,"(2, 5)","(2, 7)"
27,"(1, 5)","(1, 2)"
28,"(4, 3)","(4, 6)"
29,"(4, 5)","(4, 3)"
30,"(4, 7)","(4, 4)"
31,"(2, 0)","(6, 0)"
32,"(2, 5)","(0, 5)"
33,"(0, 5)","(0, 3)"
34,"(0, 3)","(0, 1)"
