,0,1
0,"(3, 4)","(3, 3)"
1,"(1, 0)","(1, 1)"
2,"(5, 0)","(5, 1)"
3,"(0, 6)","(1, 6)"
4,"(6, 4)","(6, 3)"
5,"(4, 0)","(4, 1)"
6,"(1, 4)","(1, 3)"
7,"(3, 0)","(3, 1)"
8,"(2, 1)","(6, 1)"
9,"(5, 0)","(2, 0)"
10,"(5, 2)","(5, 6)"
11,"(5, 2)","(5, 4)"
12,"(5, 2)","(5, 5)"
13,"(1, 4)","(1, 7)"
14,"(3, 4)","(3, 7)"
15,"(0, 2)","(0, 0)"
16,"(2, 2)","(0, 2)"
17,"(0, 0)","(0, 1)"
18,"(3, 4)","(1, 4)"
19,"(7, 4)","(7, 3)"
20,"(5, 2)","(2, 2)"
21,"(7, 2)","(5, 2)"
22,"(2, 0)","(6, 0)"
23,"(7, 2)","(7, 4)"
24,"(3, 0)","(4, 0)"
25,"(0, 2)","(1, 2)"
26,"(5, 2)","(7, 2)"
27,"(5, 1)","(2, 1)"
28,"(3, 4)","(6, 4)"
29,"(5, 4)","(3, 4)"
30,"(7, 4)","(4, 4)"
31,"(0, 2)","(0, 6)"
32,"(5, 2)","(5, 0)"
33,"(5, 0)","(3, 0)"
34,"(3, 0)","(1, 0)"
