,0,1
0,"(0, 0)","(2, 0)"
1,"(2, 0)","(4, 0)"
2,"(2, 0)","(5, 0)"
3,"(4, 0)","(4, 1)"
4,"(4, 0)","(4, 2)"
5,"(4, 0)","(7, 0)"
6,"(5, 0)","(5, 2)"
7,"(4, 1)","(4, 3)"
8,"(4, 2)","(4, 4)"
9,"(4, 2)","(4, 5)"
10,"(4, 2)","(4, 6)"
11,"(5, 2)","(5, 4)"
12,"(5, 2)","(5, 5)"
13,"(5, 2)","(5, 6)"
14,"(5, 2)","(7, 2)"
15,"(4, 3)","(7, 3)"
16,"(5, 4)","(5, 3)"
17,"(3, 4)","(3, 7)"
18,"(4, 4)","(3, 4)"
19,"(3, 4)","(7, 4)"
20,"(5, 4)","(5, 7)"
21,"(4, 5)","(2, 5)"
22,"(2, 5)","(6, 5)"
23,"(4, 5)","(3, 5)"
24,"(4, 5)","(4, 7)"
25,"(4, 5)","(7, 5)"
26,"(7, 5)","(7, 7)"
27,"(4, 6)","(3, 6)"
28,"(4, 6)","(7, 6)"
29,"(7, 6)","(6, 6)"
