,0,1
0,"(0, 0)","(1, 0)"
1,"(1, 0)","(3, 0)"
2,"(3, 1)","(1, 1)"
3,"(3, 7)","(1, 7)"
4,"(4, 4)","(2, 4)"
5,"(6, 0)","(3, 0)"
6,"(3, 0)","(7, 0)"
7,"(3, 0)","(3, 1)"
8,"(3, 0)","(3, 2)"
9,"(3, 1)","(4, 1)"
10,"(3, 1)","(6, 1)"
11,"(3, 1)","(7, 1)"
12,"(3, 1)","(3, 3)"
13,"(3, 2)","(6, 2)"
14,"(3, 2)","(7, 2)"
15,"(3, 2)","(3, 4)"
16,"(3, 2)","(3, 5)"
17,"(3, 2)","(3, 6)"
18,"(3, 3)","(4, 3)"
19,"(3, 4)","(4, 4)"
20,"(3, 4)","(6, 4)"
21,"(3, 4)","(3, 7)"
22,"(3, 5)","(4, 5)"
23,"(3, 5)","(7, 5)"
24,"(3, 6)","(5, 6)"
25,"(3, 6)","(6, 6)"
26,"(4, 5)","(4, 7)"
27,"(7, 6)","(4, 6)"
28,"(7, 0)","(6, 0)"
29,"(6, 6)","(6, 3)"
30,"(6, 6)","(6, 7)"
31,"(7, 1)","(7, 3)"
32,"(7, 2)","(7, 4)"
33,"(7, 2)","(7, 6)"
34,"(7, 4)","(7, 7)"
