,0,1
0,"(0, 0)","(0, 2)"
1,"(0, 2)","(2, 2)"
2,"(2, 2)","(4, 2)"
3,"(2, 2)","(6, 2)"
4,"(2, 2)","(2, 4)"
5,"(2, 2)","(2, 5)"
6,"(2, 2)","(2, 6)"
7,"(2, 5)","(4, 5)"
8,"(2, 5)","(5, 5)"
9,"(2, 5)","(6, 5)"
10,"(2, 5)","(2, 7)"
11,"(2, 7)","(6, 7)"
12,"(7, 3)","(3, 3)"
13,"(4, 5)","(3, 5)"
14,"(4, 6)","(3, 6)"
15,"(4, 3)","(4, 4)"
16,"(4, 5)","(4, 3)"
17,"(4, 3)","(4, 6)"
18,"(4, 5)","(4, 7)"
19,"(4, 7)","(7, 7)"
20,"(7, 3)","(5, 3)"
21,"(5, 4)","(7, 4)"
22,"(5, 7)","(5, 4)"
23,"(5, 5)","(5, 7)"
24,"(5, 7)","(5, 6)"
25,"(6, 6)","(6, 3)"
26,"(6, 5)","(7, 5)"
27,"(6, 7)","(6, 6)"
28,"(7, 5)","(7, 3)"
