,0,1
0,"(1, 0)","(0, 0)"
1,"(1, 1)","(0, 1)"
2,"(1, 2)","(0, 2)"
3,"(0, 2)","(0, 5)"
4,"(3, 0)","(1, 0)"
5,"(1, 0)","(1, 1)"
6,"(1, 1)","(1, 3)"
7,"(3, 2)","(1, 2)"
8,"(3, 4)","(1, 4)"
9,"(3, 5)","(1, 5)"
10,"(4, 0)","(2, 0)"
11,"(5, 2)","(2, 2)"
12,"(3, 0)","(4, 0)"
13,"(3, 0)","(5, 0)"
14,"(3, 0)","(6, 0)"
15,"(3, 0)","(7, 0)"
16,"(3, 0)","(3, 1)"
17,"(3, 2)","(3, 0)"
18,"(3, 1)","(4, 1)"
19,"(3, 1)","(5, 1)"
20,"(3, 2)","(4, 2)"
21,"(3, 2)","(5, 2)"
22,"(3, 2)","(7, 2)"
23,"(3, 2)","(3, 4)"
24,"(3, 2)","(3, 5)"
25,"(3, 6)","(3, 2)"
26,"(3, 4)","(4, 4)"
27,"(3, 4)","(7, 4)"
28,"(3, 5)","(4, 5)"
29,"(3, 5)","(5, 5)"
30,"(4, 1)","(4, 3)"
31,"(5, 2)","(5, 4)"
32,"(5, 5)","(5, 3)"
33,"(7, 0)","(7, 1)"
