,0,1
0,"('5', '1')","('4', '1')"
1,"('5', '6')","('5', '3')"
2,"('1', '4')","('2', '4')"
3,"('5', '6')","('6', '6')"
4,"('3', '3')","('3', '4')"
5,"('1', '4')","('1', '5')"
6,"('5', '1')","('7', '1')"
7,"('2', '1')","('0', '1')"
8,"('2', '3')","('0', '3')"
9,"('5', '3')","('3', '3')"
10,"('2', '1')","('1', '1')"
11,"('2', '3')","('1', '3')"
12,"('1', '1')","('1', '0')"
13,"('5', '1')","('6', '1')"
14,"('0', '3')","('0', '4')"
15,"('2', '3')","('2', '1')"
16,"('5', '3')","('2', '3')"
17,"('1', '3')","('1', '7')"
18,"('1', '3')","('1', '4')"
19,"('0', '3')","('0', '7')"
20,"('5', '1')","('2', '1')"
21,"('5', '0')","('7', '0')"
22,"('0', '1')","('0', '0')"
23,"('5', '3')","('5', '1')"
24,"('5', '0')","('2', '0')"
25,"('0', '1')","('0', '2')"
26,"('5', '0')","('4', '0')"
27,"('5', '1')","('5', '0')"
28,"('5', '1')","('3', '1')"
29,"('0', '4')","('2', '4')"
