,0,1
0,"('7', '3')","('7', '7')"
1,"('7', '3')","('7', '4')"
2,"('4', '3')","('7', '3')"
3,"('7', '3')","('7', '5')"
4,"('0', '3')","('2', '3')"
5,"('0', '3')","('0', '7')"
6,"('6', '3')","('6', '5')"
7,"('4', '3')","('4', '4')"
8,"('7', '3')","('7', '6')"
9,"('6', '3')","('6', '7')"
10,"('6', '1')","('7', '1')"
11,"('2', '3')","('6', '3')"
12,"('1', '7')","('2', '7')"
13,"('6', '3')","('6', '1')"
14,"('2', '3')","('4', '3')"
15,"('0', '7')","('0', '4')"
16,"('0', '1')","('0', '0')"
17,"('4', '4')","('5', '4')"
18,"('2', '1')","('0', '1')"
19,"('0', '1')","('0', '3')"
20,"('4', '3')","('4', '7')"
21,"('0', '7')","('1', '7')"
22,"('2', '3')","('5', '3')"
