,0,1
0,"('6', '1')","('7', '1')"
1,"('3', '3')","('3', '4')"
2,"('6', '3')","('7', '3')"
3,"('2', '3')","('0', '3')"
4,"('6', '5')","('4', '5')"
5,"('0', '3')","('0', '1')"
6,"('6', '0')","('4', '0')"
7,"('2', '1')","('2', '0')"
8,"('6', '5')","('6', '7')"
9,"('2', '3')","('1', '3')"
10,"('1', '1')","('1', '0')"
11,"('4', '5')","('4', '4')"
12,"('0', '3')","('0', '4')"
13,"('1', '3')","('1', '1')"
14,"('2', '3')","('2', '1')"
15,"('6', '3')","('3', '3')"
16,"('4', '5')","('4', '2')"
17,"('1', '3')","('1', '7')"
18,"('1', '3')","('1', '4')"
19,"('6', '5')","('6', '4')"
20,"('6', '0')","('7', '0')"
21,"('6', '1')","('4', '1')"
22,"('6', '3')","('2', '3')"
23,"('6', '1')","('3', '1')"
24,"('6', '1')","('6', '0')"
25,"('7', '0')","('3', '0')"
26,"('0', '1')","('0', '0')"
27,"('7', '3')","('7', '4')"
28,"('6', '5')","('6', '3')"
29,"('6', '3')","('6', '1')"
30,"('4', '5')","('4', '3')"
31,"('7', '3')","('7', '7')"
32,"('0', '1')","('0', '2')"
33,"('6', '7')","('2', '7')"
34,"('0', '3')","('0', '5')"
35,"('2', '0')","('0', '0')"
