,0,1
0,"('3', '2')","('3', '4')"
1,"('2', '0')","('2', '1')"
2,"('7', '6')","('6', '6')"
3,"('7', '4')","('6', '4')"
4,"('7', '0')","('7', '2')"
5,"('7', '5')","('3', '5')"
6,"('3', '1')","('3', '3')"
7,"('1', '0')","('1', '1')"
8,"('4', '5')","('4', '7')"
9,"('4', '2')","('4', '1')"
10,"('3', '6')","('4', '6')"
11,"('3', '0')","('1', '0')"
12,"('5', '6')","('2', '6')"
13,"('7', '7')","('6', '7')"
14,"('3', '2')","('1', '2')"
15,"('1', '1')","('1', '3')"
16,"('5', '6')","('5', '3')"
17,"('7', '5')","('5', '5')"
18,"('1', '0')","('0', '0')"
19,"('4', '5')","('4', '3')"
20,"('7', '6')","('5', '6')"
21,"('3', '6')","('1', '6')"
22,"('7', '2')","('5', '2')"
23,"('7', '2')","('4', '2')"
24,"('7', '5')","('4', '5')"
25,"('4', '2')","('4', '4')"
26,"('7', '2')","('7', '4')"
27,"('7', '5')","('6', '5')"
28,"('4', '2')","('6', '2')"
29,"('3', '0')","('3', '2')"
30,"('0', '0')","('0', '1')"
31,"('7', '2')","('7', '5')"
32,"('6', '5')","('6', '3')"
33,"('5', '0')","('7', '0')"
34,"('1', '0')","('2', '0')"
35,"('7', '6')","('7', '3')"
36,"('3', '2')","('3', '6')"
37,"('3', '0')","('3', '1')"
38,"('7', '4')","('7', '7')"
39,"('7', '0')","('3', '0')"
40,"('4', '5')","('2', '5')"
41,"('7', '2')","('7', '6')"
