,0,1
0,"('5', '0')","('5', '1')"
1,"('6', '2')","('7', '2')"
2,"('4', '0')","('4', '1')"
3,"('5', '3')","('6', '3')"
4,"('5', '3')","('4', '3')"
5,"('3', '3')","('3', '4')"
6,"('5', '1')","('7', '1')"
7,"('5', '7')","('3', '7')"
8,"('4', '2')","('4', '6')"
9,"('5', '3')","('3', '3')"
10,"('2', '1')","('1', '1')"
11,"('5', '3')","('5', '7')"
12,"('4', '0')","('4', '2')"
13,"('4', '4')","('4', '7')"
14,"('5', '1')","('6', '1')"
15,"('6', '2')","('6', '4')"
16,"('5', '3')","('7', '3')"
17,"('6', '3')","('6', '7')"
18,"('5', '0')","('6', '0')"
19,"('5', '1')","('2', '1')"
20,"('4', '2')","('4', '4')"
21,"('4', '6')","('3', '6')"
22,"('5', '0')","('2', '0')"
23,"('5', '3')","('5', '6')"
24,"('5', '1')","('5', '3')"
25,"('7', '3')","('7', '7')"
26,"('2', '0')","('1', '0')"
27,"('4', '2')","('6', '2')"
28,"('5', '0')","('4', '0')"
29,"('5', '1')","('5', '0')"
30,"('5', '1')","('3', '1')"
31,"('6', '2')","('6', '6')"
32,"('5', '3')","('5', '5')"
33,"('7', '3')","('7', '6')"
34,"('2', '0')","('0', '0')"
