,0,1
0,"('3', '7')","('7', '7')"
1,"('0', '2')","('0', '0')"
2,"('0', '7')","('2', '7')"
3,"('2', '5')","('2', '2')"
4,"('0', '3')","('0', '1')"
5,"('0', '5')","('1', '5')"
6,"('4', '5')","('3', '5')"
7,"('2', '5')","('5', '5')"
8,"('0', '5')","('2', '5')"
9,"('1', '5')","('1', '6')"
10,"('4', '5')","('7', '5')"
11,"('0', '3')","('0', '6')"
12,"('0', '3')","('0', '7')"
13,"('0', '7')","('1', '7')"
14,"('2', '5')","('4', '5')"
15,"('0', '5')","('0', '2')"
16,"('2', '5')","('2', '6')"
17,"('2', '2')","('6', '2')"
18,"('2', '5')","('2', '4')"
19,"('5', '7')","('7', '7')"
20,"('5', '7')","('5', '4')"
21,"('2', '7')","('4', '7')"
22,"('2', '7')","('5', '7')"
23,"('1', '7')","('3', '7')"
24,"('1', '5')","('1', '2')"
25,"('0', '3')","('0', '5')"
26,"('2', '7')","('6', '7')"
27,"('4', '5')","('4', '6')"
