,0,1
0,"('4', '3')","('4', '6')"
1,"('7', '2')","('7', '0')"
2,"('6', '4')","('4', '4')"
3,"('6', '3')","('7', '3')"
4,"('6', '2')","('6', '4')"
5,"('3', '1')","('3', '3')"
6,"('3', '1')","('3', '0')"
7,"('6', '2')","('7', '2')"
8,"('6', '5')","('7', '5')"
9,"('6', '4')","('7', '4')"
10,"('6', '3')","('5', '3')"
11,"('6', '1')","('6', '2')"
12,"('6', '7')","('3', '7')"
13,"('5', '2')","('5', '5')"
14,"('2', '2')","('2', '4')"
15,"('1', '1')","('0', '1')"
16,"('6', '2')","('3', '2')"
17,"('3', '2')","('3', '5')"
18,"('6', '3')","('6', '7')"
19,"('3', '1')","('1', '1')"
20,"('6', '2')","('4', '2')"
21,"('6', '3')","('4', '3')"
22,"('1', '1')","('1', '0')"
23,"('6', '2')","('6', '5')"
24,"('6', '7')","('5', '7')"
25,"('6', '2')","('6', '6')"
26,"('6', '7')","('7', '7')"
27,"('5', '2')","('5', '6')"
28,"('6', '3')","('2', '3')"
29,"('6', '4')","('5', '4')"
30,"('6', '1')","('6', '3')"
31,"('4', '3')","('4', '7')"
32,"('6', '1')","('3', '1')"
33,"('4', '2')","('4', '5')"
34,"('6', '2')","('2', '2')"
35,"('6', '2')","('5', '2')"
36,"('5', '2')","('5', '0')"
37,"('4', '2')","('4', '0')"
